"","Symbol","ensembl_id","top50","max_PropZero","PropZero_filter","rank_invar","Gene.Type","t","rank_invar_mathys","rank_invar_mathys_filter"
"10806","AB015752.1","ENSG00000254180",TRUE,1,FALSE,NA,NA,44.0719930901991,NA,NA
"10807","TMEM64","ENSG00000180694",TRUE,1,FALSE,NA,NA,86.8978844492818,NA,NA
"10808","AC106038.1","ENSG00000246792",FALSE,NA,FALSE,NA,NA,21.5163944128896,NA,NA
"10809","NECAB1","ENSG00000123119",TRUE,0.984848484848485,FALSE,NA,NA,118.837188442607,NA,NA
"10810","AC103770.1","ENSG00000254251",TRUE,1,FALSE,NA,NA,23.1551740564338,NA,NA
"10811","C8orf88","ENSG00000253250",FALSE,NA,FALSE,NA,NA,25.2149909282591,NA,NA
"10812","PIP4P2","ENSG00000155099",TRUE,0.967741935483871,FALSE,NA,NA,89.8459870770201,NA,NA
"10813","OTUD6B-AS1","ENSG00000253738",TRUE,0.984848484848485,FALSE,NA,NA,59.6834856481342,NA,NA
"10814","OTUD6B","ENSG00000155100",TRUE,0.924242424242424,FALSE,NA,NA,68.8608461309351,NA,NA
"10815","LRRC69","ENSG00000214954",TRUE,0.939393939393939,FALSE,NA,NA,45.0442679640816,NA,NA
"10816","SLC26A7","ENSG00000147606",FALSE,NA,FALSE,NA,NA,19.0646238237914,NA,NA
"10817","AC103409.1","ENSG00000253901",FALSE,NA,FALSE,NA,NA,29.1659759075276,NA,NA
"10818","RUNX1T1","ENSG00000079102",TRUE,0.988454706927176,FALSE,NA,NA,99.0560680836164,NA,NA
"10819","AC091096.2","ENSG00000253634",FALSE,NA,FALSE,NA,NA,8.31863125488965,NA,NA
"10820","AC117834.1","ENSG00000253197",FALSE,NA,FALSE,NA,NA,26.9492895950726,NA,NA
"10821","TRIQK","ENSG00000205133",TRUE,0.939393939393939,FALSE,NA,NA,84.1180502113842,NA,NA
"10822","C8orf87","ENSG00000279847",FALSE,NA,FALSE,NA,NA,13.6631245652383,NA,NA
"10823","LINC00535","ENSG00000246662",TRUE,1,FALSE,NA,NA,71.8430572426887,NA,NA
"10824","AC016885.2","ENSG00000254089",FALSE,NA,FALSE,NA,NA,12.269391075993,NA,NA
"10825","FAM92A","ENSG00000188343",TRUE,1,FALSE,NA,NA,83.8778568872544,NA,NA
"10826","AC120053.1","ENSG00000271971",FALSE,NA,FALSE,NA,NA,24.6414111739339,NA,NA
"10827","RBM12B","ENSG00000183808",TRUE,0.9375,FALSE,NA,NA,86.788119300775,NA,NA
"10828","AC010834.2","ENSG00000253848",FALSE,NA,FALSE,NA,NA,6.99993908191715,NA,NA
"10829","TMEM67","ENSG00000164953",TRUE,0.984848484848485,FALSE,NA,NA,105.636873410521,NA,NA
"10830","AC084346.1","ENSG00000254057",FALSE,NA,FALSE,NA,NA,8.09850415906462,NA,NA
"10831","PDP1","ENSG00000164951",TRUE,1,FALSE,NA,NA,80.5810091151758,NA,NA
"10832","CDH17","ENSG00000079112",FALSE,NA,FALSE,NA,NA,12.5114793734143,NA,NA
"10833","GEM","ENSG00000164949",FALSE,NA,FALSE,NA,NA,21.7531784218889,NA,NA
"10834","RAD54B","ENSG00000197275",FALSE,NA,FALSE,NA,NA,39.2337994487858,NA,NA
"10835","VIRMA","ENSG00000164944",TRUE,0.935483870967742,FALSE,NA,NA,97.2387720429107,NA,NA
"10836","AC023632.2","ENSG00000253704",TRUE,1,FALSE,NA,NA,37.6716199566604,NA,NA
"10837","ESRP1","ENSG00000104413",FALSE,NA,FALSE,NA,NA,16.1540208309372,NA,NA
"10838","DPY19L4","ENSG00000156162",TRUE,0.863636363636364,FALSE,NA,NA,69.7008642452876,NA,NA
"10839","INTS8","ENSG00000164941",TRUE,0.848484848484849,FALSE,NA,NA,107.188506295935,NA,NA
"10840","CCNE2","ENSG00000175305",TRUE,1,FALSE,NA,NA,32.9289261157955,NA,NA
"10841","AC087752.4","ENSG00000272509",FALSE,NA,FALSE,NA,NA,12.841067097263,NA,NA
"10842","NDUFAF6","ENSG00000156170",TRUE,0.893939393939394,FALSE,NA,NA,97.2004251895943,NA,NA
"10843","TP53INP1","ENSG00000164938",TRUE,0.977866852561868,FALSE,NA,NA,31.0455272409368,NA,NA
"10844","AC068189.1","ENSG00000254248",FALSE,NA,FALSE,NA,NA,11.3664567171963,NA,NA
"10845","PLEKHF2","ENSG00000175895",FALSE,NA,FALSE,NA,NA,36.5399638662966,NA,NA
"10846","C8orf37-AS1","ENSG00000253773",TRUE,0.939393939393939,FALSE,NA,NA,56.6046877979851,NA,NA
"10847","C8orf37","ENSG00000156172",TRUE,1,FALSE,NA,NA,42.2985761851897,NA,NA
"10848","AC012339.1","ENSG00000248762",FALSE,NA,FALSE,NA,NA,9.07756895046093,NA,NA
"10849","GDF6","ENSG00000156466",FALSE,NA,FALSE,NA,NA,6.57844411292677,NA,NA
"10850","UQCRB","ENSG00000156467",TRUE,1,FALSE,NA,NA,48.9143807295303,NA,NA
"10851","MTERF3","ENSG00000156469",TRUE,0.984848484848485,FALSE,NA,NA,59.9225171403308,NA,NA
"10852","PTDSS1","ENSG00000156471",TRUE,0.96,FALSE,NA,NA,90.6908967641553,NA,NA
"10853","SDC2","ENSG00000169439",TRUE,1,FALSE,NA,NA,59.3169008430263,NA,NA
"10854","CPQ","ENSG00000104324",TRUE,0.849028400597907,FALSE,NA,NA,100.272380241283,NA,NA
"10855","TSPYL5","ENSG00000180543",TRUE,1,FALSE,NA,NA,41.7334674146511,NA,NA
"10856","MTDH","ENSG00000147649",TRUE,0.548387096774194,TRUE,635,NA,150.648528140388,562,591
"10857","LAPTM4B","ENSG00000104341",TRUE,1,FALSE,NA,NA,51.0010154076552,NA,NA
"10858","MATN2","ENSG00000132561",TRUE,1,FALSE,NA,NA,53.1688306628021,NA,NA
"10859","RPL30","ENSG00000156482",TRUE,0.935483870967742,FALSE,NA,NA,58.8133615119169,NA,NA
"10860","AP003352.1","ENSG00000245970",FALSE,NA,FALSE,NA,NA,9.55229799538575,NA,NA
"10861","ERICH5","ENSG00000177459",FALSE,NA,FALSE,NA,NA,24.1979003445866,NA,NA
"10862","RIDA","ENSG00000132541",TRUE,0.984848484848485,FALSE,NA,NA,56.0177387053428,NA,NA
"10863","POP1","ENSG00000104356",TRUE,1,FALSE,NA,NA,66.2464090774705,NA,NA
"10864","NIPAL2","ENSG00000104361",TRUE,0.99266384088686,FALSE,NA,NA,79.4257799107761,NA,NA
"10865","AP003438.1","ENSG00000254267",FALSE,NA,FALSE,NA,NA,16.2899142165962,NA,NA
"10866","STK3","ENSG00000104375",TRUE,0.924242424242424,FALSE,NA,NA,96.4659229878834,NA,NA
"10867","KCNS2","ENSG00000156486",FALSE,NA,FALSE,NA,NA,24.2067019560576,NA,NA
"10868","AP003355.2","ENSG00000272321",FALSE,NA,FALSE,NA,NA,15.7517733077302,NA,NA
"10869","AC104986.2","ENSG00000253948",TRUE,0.939393939393939,FALSE,NA,NA,81.6330757550847,NA,NA
"10870","VPS13B","ENSG00000132549",TRUE,0.354838709677419,TRUE,651,NA,205.302318806288,101,87
"10871","COX6C","ENSG00000164919",TRUE,0.935483870967742,FALSE,NA,NA,74.860478483059,NA,NA
"10872","RGS22","ENSG00000132554",TRUE,1,FALSE,NA,NA,34.8088925961969,NA,NA
"10873","FBXO43","ENSG00000156509",FALSE,NA,FALSE,NA,NA,13.1807436207794,NA,NA
"10874","POLR2K","ENSG00000147669",FALSE,NA,FALSE,NA,NA,30.0112274227709,NA,NA
"10875","SPAG1","ENSG00000104450",TRUE,1,FALSE,NA,NA,74.312428515285,NA,NA
"10876","RNF19A","ENSG00000034677",TRUE,0.774214659685864,FALSE,NA,NA,116.777683650459,NA,NA
"10877","AP003472.1","ENSG00000253824",FALSE,NA,FALSE,NA,NA,8.8041341584449,NA,NA
"10878","AP003472.2","ENSG00000253842",FALSE,NA,FALSE,NA,NA,4.18797700163939,NA,NA
"10879","AP000424.1","ENSG00000253666",FALSE,NA,FALSE,NA,NA,11.7767699889368,NA,NA
"10880","ANKRD46","ENSG00000186106",TRUE,0.90979381443299,FALSE,NA,NA,86.7234765542272,NA,NA
"10881","SNX31","ENSG00000174226",FALSE,NA,FALSE,NA,NA,39.420379265501,NA,NA
"10882","PABPC1","ENSG00000070756",TRUE,0.800511508951407,FALSE,NA,NA,111.284603426901,NA,NA
"10883","YWHAZ","ENSG00000164924",TRUE,0.78125,FALSE,NA,NA,148.674273229133,NA,NA
"10884","AC018781.1","ENSG00000248599",FALSE,NA,FALSE,NA,NA,10.5029376368976,NA,NA
"10885","AP003469.2","ENSG00000253395",FALSE,NA,FALSE,NA,NA,13.9842721400792,NA,NA
"10886","AP003469.4","ENSG00000261087",TRUE,0.987113402061856,FALSE,NA,NA,43.5837847305758,NA,NA
"10887","ZNF706","ENSG00000120963",TRUE,0.806451612903226,FALSE,NA,NA,116.867203765274,NA,NA
"10888","AP001330.5","ENSG00000271882",FALSE,NA,FALSE,NA,NA,9.02863515644591,NA,NA
"10889","AP001330.1","ENSG00000253282",FALSE,NA,FALSE,NA,NA,12.5847005781288,NA,NA
"10890","AP001208.2","ENSG00000254084",FALSE,NA,FALSE,NA,NA,10.7003914262812,NA,NA
"10891","AP001207.3","ENSG00000254024",FALSE,NA,FALSE,NA,NA,10.86900830581,NA,NA
"10892","GRHL2","ENSG00000083307",FALSE,NA,FALSE,NA,NA,17.0790971633077,NA,NA
"10893","NCALD","ENSG00000104490",TRUE,0.995934959349594,FALSE,NA,NA,55.1972446960841,NA,NA
"10894","AP000426.1","ENSG00000253629",FALSE,NA,FALSE,NA,NA,6.90778387216417,NA,NA
"10895","RRM2B","ENSG00000048392",TRUE,0.967741935483871,FALSE,NA,NA,57.3323760156034,NA,NA
"10896","UBR5-AS1","ENSG00000246263",TRUE,1,FALSE,NA,NA,47.4958386149421,NA,NA
"10897","UBR5","ENSG00000104517",TRUE,0.432397959183673,TRUE,439,NA,195.662705372084,306,269
"10898","AP002907.1","ENSG00000272037",FALSE,NA,FALSE,NA,NA,8.16210513087146,NA,NA
"10899","AP002852.1","ENSG00000253633",FALSE,NA,FALSE,NA,NA,21.5668454166772,NA,NA
"10900","ODF1","ENSG00000155087",FALSE,NA,FALSE,NA,NA,6.82236125659751,NA,NA
"10901","KLF10","ENSG00000155090",FALSE,NA,FALSE,NA,NA,22.6354874237935,NA,NA
"10902","AZIN1","ENSG00000155096",TRUE,0.887755102040816,FALSE,NA,NA,86.2166212010745,NA,NA
"10903","AZIN1-AS1","ENSG00000253320",TRUE,0.939393939393939,FALSE,NA,NA,101.486653339205,NA,NA
"10904","AP003354.2","ENSG00000254281",TRUE,1,FALSE,NA,NA,60.3798732347207,NA,NA
"10905","ATP6V1C1","ENSG00000155097",TRUE,0.893939393939394,FALSE,NA,NA,110.426394375001,NA,NA
"10906","BAALC-AS2","ENSG00000236939",FALSE,NA,FALSE,NA,NA,17.4732515475753,NA,NA
"10907","BAALC","ENSG00000164929",TRUE,1,FALSE,NA,NA,82.0871917184805,NA,NA
"10908","BAALC-AS1","ENSG00000247081",TRUE,1,FALSE,NA,NA,45.6298908608017,NA,NA
"10909","FZD6","ENSG00000164930",TRUE,1,FALSE,NA,NA,35.7886638663673,NA,NA
"10910","CTHRC1","ENSG00000164932",FALSE,NA,FALSE,NA,NA,15.0195125174588,NA,NA
"10911","AC012213.3","ENSG00000266289",FALSE,NA,FALSE,NA,NA,12.4694846942917,NA,NA
"10912","SLC25A32","ENSG00000164933",TRUE,0.924242424242424,FALSE,NA,NA,82.8658025879242,NA,NA
"10913","DCAF13","ENSG00000164934",TRUE,0.96875,FALSE,NA,NA,50.1467174171542,NA,NA
"10914","AC012213.2","ENSG00000261670",FALSE,NA,FALSE,NA,NA,8.58879186194339,NA,NA
"10915","AC012213.4","ENSG00000271830",FALSE,NA,FALSE,NA,NA,19.9865806610631,NA,NA
"10916","AC012213.1","ENSG00000253477",FALSE,NA,FALSE,NA,NA,48.0941400743638,NA,NA
"10917","RIMS2","ENSG00000176406",TRUE,0.96875,FALSE,NA,NA,145.441007818347,NA,NA
"10918","DPYS","ENSG00000147647",TRUE,1,FALSE,NA,NA,46.0590092897236,NA,NA
"10919","DCSTAMP","ENSG00000164935",FALSE,NA,FALSE,NA,NA,14.9057238184644,NA,NA
"10920","LRP12","ENSG00000147650",TRUE,0.96969696969697,FALSE,NA,NA,107.955341089145,NA,NA
"10921","ZFPM2","ENSG00000169946",TRUE,0.939393939393939,FALSE,NA,NA,91.8265969608235,NA,NA
"10922","AC021546.1","ENSG00000254041",FALSE,NA,FALSE,NA,NA,8.14483842287503,NA,NA
"10923","AC103853.1","ENSG00000253420",FALSE,NA,FALSE,NA,NA,14.8171672271806,NA,NA
"10924","AC027031.2","ENSG00000254615",TRUE,1,FALSE,NA,NA,46.9075877738797,NA,NA
"10925","OXR1","ENSG00000164830",TRUE,0.773394196283013,FALSE,NA,NA,95.5216485415726,NA,NA
"10926","AC090579.1","ENSG00000253582",TRUE,1,FALSE,NA,NA,43.6929286423483,NA,NA
"10927","ANGPT1","ENSG00000154188",TRUE,1,FALSE,NA,NA,29.6885978127967,NA,NA
"10928","RSPO2","ENSG00000147655",TRUE,1,FALSE,NA,NA,34.8303341441187,NA,NA
"10929","EIF3E","ENSG00000104408",TRUE,0.798469387755102,FALSE,NA,NA,103.885265627177,NA,NA
"10930","EMC2","ENSG00000104412",TRUE,0.903225806451613,FALSE,NA,NA,100.51894217789,NA,NA
"10931","AC022634.2","ENSG00000253949",FALSE,NA,FALSE,NA,NA,4.75789215514812,NA,NA
"10932","TMEM74","ENSG00000164841",FALSE,NA,FALSE,NA,NA,42.1584112675466,NA,NA
"10933","AC104248.1","ENSG00000253796",FALSE,NA,FALSE,NA,NA,23.00319635562,NA,NA
"10934","TRHR","ENSG00000174417",FALSE,NA,FALSE,NA,NA,27.0346462688682,NA,NA
"10935","NUDCD1","ENSG00000120526",TRUE,1,FALSE,NA,NA,69.5865681867587,NA,NA
"10936","AC021237.1","ENSG00000250267",FALSE,NA,FALSE,NA,NA,5.49493648559287,NA,NA
"10937","ENY2","ENSG00000120533",TRUE,0.939393939393939,FALSE,NA,NA,59.4442046328751,NA,NA
"10938","PKHD1L1","ENSG00000205038",FALSE,NA,FALSE,NA,NA,10.5493657704872,NA,NA
"10939","EBAG9","ENSG00000147654",TRUE,0.967741935483871,FALSE,NA,NA,59.4974566223753,NA,NA
"10940","SYBU","ENSG00000147642",TRUE,0.992268041237113,FALSE,NA,NA,136.577106062624,NA,NA
"10941","AC079061.1","ENSG00000248050",FALSE,NA,FALSE,NA,NA,10.192360873771,NA,NA
"10942","KCNV1","ENSG00000164794",FALSE,NA,FALSE,NA,NA,37.6979449537976,NA,NA
"10943","AC025366.1","ENSG00000253122",FALSE,NA,FALSE,NA,NA,31.9380622726156,NA,NA
"10944","AP005357.1","ENSG00000253717",FALSE,NA,FALSE,NA,NA,19.3560618461757,NA,NA
"10945","LINC01608","ENSG00000253877",TRUE,0.982238010657194,FALSE,NA,NA,56.4518129069536,NA,NA
"10946","LINC01609","ENSG00000253103",FALSE,NA,FALSE,NA,NA,31.6350445667171,NA,NA
"10947","LINC02237","ENSG00000253434",FALSE,NA,FALSE,NA,NA,21.2809870460561,NA,NA
"10948","CSMD3","ENSG00000164796",TRUE,0.950266429840142,FALSE,NA,NA,138.237379008908,NA,NA
"10949","AC103993.1","ENSG00000253207",FALSE,NA,FALSE,NA,NA,11.0527404768529,NA,NA
"10950","TRPS1","ENSG00000104447",TRUE,0.614795918367347,TRUE,180,NA,139.001453349915,538,511
"10951","LINC00536","ENSG00000249917",FALSE,NA,FALSE,NA,NA,23.224045406171,NA,NA
"10952","EIF3H","ENSG00000147677",TRUE,0.806451612903226,FALSE,NA,NA,112.467517777959,NA,NA
"10953","UTP23","ENSG00000147679",TRUE,0.92219387755102,FALSE,NA,NA,107.018917674539,NA,NA
"10954","RAD21","ENSG00000164754",TRUE,0.860613810741688,FALSE,NA,NA,93.7390519302971,NA,NA
"10955","AARD","ENSG00000205002",FALSE,NA,FALSE,NA,NA,16.9061570112341,NA,NA
"10956","SLC30A8","ENSG00000164756",FALSE,NA,FALSE,NA,NA,23.9467993338267,NA,NA
"10957","MED30","ENSG00000164758",TRUE,0.97680412371134,FALSE,NA,NA,51.5211383386149,NA,NA
"10958","EXT1","ENSG00000182197",TRUE,0.772727272727273,FALSE,NA,NA,111.393742313666,NA,NA
"10959","SAMD12","ENSG00000177570",TRUE,0.863636363636364,FALSE,NA,NA,193.353549236241,NA,NA
"10960","AC023590.1","ENSG00000225885",TRUE,1,FALSE,NA,NA,54.8885519409498,NA,NA
"10961","SAMD12-AS1","ENSG00000281641",TRUE,1,FALSE,NA,NA,43.9767892231925,NA,NA
"10962","TNFRSF11B","ENSG00000164761",FALSE,NA,FALSE,NA,NA,8.00063885248966,NA,NA
"10963","COLEC10","ENSG00000184374",FALSE,NA,FALSE,NA,NA,23.143195812946,NA,NA
"10964","MAL2","ENSG00000147676",TRUE,1,FALSE,NA,NA,64.1244644208379,NA,NA
"10965","MAL2-AS1","ENSG00000253972",FALSE,NA,FALSE,NA,NA,21.6573602522412,NA,NA
"10966","NOV","ENSG00000136999",FALSE,NA,FALSE,NA,NA,21.288111275241,NA,NA
"10967","AC021733.1","ENSG00000253398",FALSE,NA,FALSE,NA,NA,15.7719266481652,NA,NA
"10968","ENPP2","ENSG00000136960",TRUE,0.96969696969697,FALSE,NA,NA,119.835166060462,NA,NA
"10969","TAF2","ENSG00000064313",TRUE,0.761479591836735,FALSE,NA,NA,114.306653114731,NA,NA
"10970","DSCC1","ENSG00000136982",FALSE,NA,FALSE,NA,NA,25.2218984281606,NA,NA
"10971","AP005717.1","ENSG00000245330",FALSE,NA,FALSE,NA,NA,9.17825735620166,NA,NA
"10972","DEPTOR","ENSG00000155792",TRUE,0.96969696969697,FALSE,NA,NA,79.8043764996649,NA,NA
"10973","AC091563.1","ENSG00000254343",TRUE,1,FALSE,NA,NA,31.0705259971049,NA,NA
"10974","COL14A1","ENSG00000187955",TRUE,1,FALSE,NA,NA,29.8829337646434,NA,NA
"10975","MRPL13","ENSG00000172172",TRUE,0.984848484848485,FALSE,NA,NA,58.7325705736159,NA,NA
"10976","MTBP","ENSG00000172167",TRUE,0.940721649484536,FALSE,NA,NA,52.4222942253169,NA,NA
"10977","SNTB1","ENSG00000172164",TRUE,0.989690721649485,FALSE,NA,NA,50.9605212821826,NA,NA
"10978","AC068413.1","ENSG00000253619",FALSE,NA,FALSE,NA,NA,19.9804419649552,NA,NA
"10979","HAS2","ENSG00000170961",FALSE,NA,FALSE,NA,NA,10.0019326251993,NA,NA
"10980","HAS2-AS1","ENSG00000248690",FALSE,NA,FALSE,NA,NA,4.19841320670456,NA,NA
"10981","AC104036.1","ENSG00000254018",FALSE,NA,FALSE,NA,NA,6.42900976582725,NA,NA
"10982","AC037486.1","ENSG00000254303",FALSE,NA,FALSE,NA,NA,16.6697620622901,NA,NA
"10983","SMILR","ENSG00000255364",FALSE,NA,FALSE,NA,NA,10.5418943992538,NA,NA
"10984","AC108136.1","ENSG00000255325",FALSE,NA,FALSE,NA,NA,8.43664595979775,NA,NA
"10985","LINC01151","ENSG00000253819",FALSE,NA,FALSE,NA,NA,9.33676870139885,NA,NA
"10986","ZHX2","ENSG00000178764",TRUE,0.763765541740675,FALSE,NA,NA,116.213033769612,NA,NA
"10987","AC104316.1","ENSG00000253607",FALSE,NA,FALSE,NA,NA,18.7979005051505,NA,NA
"10988","DERL1","ENSG00000136986",TRUE,0.92984693877551,FALSE,NA,NA,62.7645920759354,NA,NA
"10989","TBC1D31","ENSG00000156787",TRUE,0.935483870967742,FALSE,NA,NA,87.0879717463081,NA,NA
"10990","FAM83A","ENSG00000147689",FALSE,NA,FALSE,NA,NA,15.9399141145308,NA,NA
"10991","C8orf76","ENSG00000189376",FALSE,NA,FALSE,NA,NA,36.3900032450308,NA,NA
"10992","ZHX1-C8orf76","ENSG00000259305",FALSE,NA,FALSE,NA,NA,31.1479831488676,NA,NA
"10993","ATAD2","ENSG00000156802",TRUE,0.973274695534506,FALSE,NA,NA,76.0666126564569,NA,NA
"10994","WDYHV1","ENSG00000156795",TRUE,0.939393939393939,FALSE,NA,NA,42.4691018264054,NA,NA
"10995","FBXO32","ENSG00000156804",TRUE,1,FALSE,NA,NA,81.020445065289,NA,NA
"10996","AC090193.1","ENSG00000253286",FALSE,NA,FALSE,NA,NA,10.6055432871844,NA,NA
"10997","ANXA13","ENSG00000104537",FALSE,NA,FALSE,NA,NA,21.0065782233076,NA,NA
"10998","FAM91A1","ENSG00000176853",TRUE,0.861892583120205,FALSE,NA,NA,81.5771600242359,NA,NA
"10999","FER1L6","ENSG00000214814",FALSE,NA,FALSE,NA,NA,24.6198492415037,NA,NA
"11000","FER1L6-AS1","ENSG00000181171",FALSE,NA,FALSE,NA,NA,17.650302422296,NA,NA
"11001","FER1L6-AS2","ENSG00000253868",FALSE,NA,FALSE,NA,NA,26.5855412869262,NA,NA
"11002","AC090921.1","ENSG00000214803",FALSE,NA,FALSE,NA,NA,27.0762773564548,NA,NA
"11003","TMEM65","ENSG00000164983",TRUE,0.842931937172775,FALSE,NA,NA,81.9847620203109,NA,NA
"11004","TRMT12","ENSG00000183665",TRUE,1,FALSE,NA,NA,57.1553546315225,NA,NA
"11005","RNF139-AS1","ENSG00000245149",TRUE,1,FALSE,NA,NA,54.345494397062,NA,NA
"11006","RNF139","ENSG00000170881",TRUE,0.980867346938776,FALSE,NA,NA,50.1656656825735,NA,NA
"11007","TATDN1","ENSG00000147687",TRUE,0.967741935483871,FALSE,NA,NA,106.423524865471,NA,NA
"11008","AC090198.1","ENSG00000253106",FALSE,NA,FALSE,NA,NA,17.8652995320104,NA,NA
"11009","NDUFB9","ENSG00000147684",TRUE,1,FALSE,NA,NA,52.8395798222562,NA,NA
"11010","MTSS1","ENSG00000170873",TRUE,0.921747042766151,FALSE,NA,NA,123.831747736304,NA,NA
"11011","AC100858.3","ENSG00000255491",FALSE,NA,FALSE,NA,NA,14.03840955881,NA,NA
"11012","LINC00964","ENSG00000249816",FALSE,NA,FALSE,NA,NA,29.0019604310394,NA,NA
"11013","ZNF572","ENSG00000180938",FALSE,NA,FALSE,NA,NA,15.8811571966296,NA,NA
"11014","SQLE","ENSG00000104549",TRUE,0.978685612788632,FALSE,NA,NA,73.5344059127215,NA,NA
"11015","WASHC5","ENSG00000164961",TRUE,0.939393939393939,FALSE,NA,NA,105.04717004046,NA,NA
"11016","WASHC5-AS1","ENSG00000253167",FALSE,NA,FALSE,NA,NA,3.54909774461441,NA,NA
"11017","NSMCE2","ENSG00000156831",TRUE,0.575757575757576,TRUE,10,NA,175.599292093566,160.5,177
"11018","TRIB1","ENSG00000173334",FALSE,NA,FALSE,NA,NA,23.3062003615639,NA,NA
"11019","AC091114.1","ENSG00000253111",FALSE,NA,FALSE,NA,NA,9.79278206474345,NA,NA
"11020","AC024681.2","ENSG00000254227",FALSE,NA,FALSE,NA,NA,7.98477908179475,NA,NA
"11021","FAM84B","ENSG00000168672",FALSE,NA,FALSE,NA,NA,17.2917304135944,NA,NA
"11022","PCAT1","ENSG00000253438",TRUE,0.98469387755102,FALSE,NA,NA,42.9997917047112,NA,NA
"11023","AC024382.1","ENSG00000253573",FALSE,NA,FALSE,NA,NA,8.41745880006417,NA,NA
"11024","CASC8","ENSG00000246228",FALSE,NA,FALSE,NA,NA,20.4043723829992,NA,NA
"11025","CASC11","ENSG00000249375",FALSE,NA,FALSE,NA,NA,15.9492633235563,NA,NA
"11026","MYC","ENSG00000136997",FALSE,NA,FALSE,NA,NA,12.0617260131653,NA,NA
"11027","PVT1","ENSG00000249859",TRUE,0.988084326306141,FALSE,NA,NA,70.7441053683597,NA,NA
"11028","CCDC26","ENSG00000229140",TRUE,0.99,FALSE,NA,NA,35.7116153413528,NA,NA
"11029","AC022973.4","ENSG00000254317",FALSE,NA,FALSE,NA,NA,5.47046321429447,NA,NA
"11030","FAM49B","ENSG00000153310",TRUE,0.732736572890026,TRUE,396,NA,192.174180731264,114,96
"11031","AC022973.3","ENSG00000254263",FALSE,NA,FALSE,NA,NA,14.8990579794031,NA,NA
"11032","AC022973.2","ENSG00000253720",FALSE,NA,FALSE,NA,NA,22.2946314145719,NA,NA
"11033","ASAP1","ENSG00000153317",TRUE,0.639175257731959,TRUE,845,NA,183.594645384842,240.5,222
"11034","AC090987.1","ENSG00000253656",FALSE,NA,FALSE,NA,NA,10.177959439192,NA,NA
"11035","ADCY8","ENSG00000155897",TRUE,1,FALSE,NA,NA,55.083402471946,NA,NA
"11036","AC103726.2","ENSG00000253992",FALSE,NA,FALSE,NA,NA,13.1727046721916,NA,NA
"11037","EFR3A","ENSG00000132294",TRUE,0.752577319587629,FALSE,NA,NA,104.843557862961,NA,NA
"11038","HHLA1","ENSG00000132297",FALSE,NA,FALSE,NA,NA,16.1257234835109,NA,NA
"11039","KCNQ3","ENSG00000184156",TRUE,0.941305818673884,FALSE,NA,NA,146.53727372946,NA,NA
"11040","LRRC6","ENSG00000129295",TRUE,1,FALSE,NA,NA,118.188006845963,NA,NA
"11041","TMEM71","ENSG00000165071",FALSE,NA,FALSE,NA,NA,15.896834086515,NA,NA
"11042","PHF20L1","ENSG00000129292",TRUE,0.75,FALSE,NA,NA,150.060904636365,NA,NA
"11043","AF230666.1","ENSG00000223697",FALSE,NA,FALSE,NA,NA,4.76053937793426,NA,NA
"11044","TG","ENSG00000042832",FALSE,NA,FALSE,NA,NA,20.239776099814,NA,NA
"11045","SLA","ENSG00000155926",TRUE,1,FALSE,NA,NA,27.2991277513125,NA,NA
"11046","WISP1","ENSG00000104415",FALSE,NA,FALSE,NA,NA,6.49442401698917,NA,NA
"11047","NDRG1","ENSG00000104419",TRUE,0.977953990937609,FALSE,NA,NA,77.5700505630695,NA,NA
"11048","ST3GAL1","ENSG00000008513",TRUE,0.968707713125846,FALSE,NA,NA,49.7172354528178,NA,NA
"11049","AC103706.1","ENSG00000261220",FALSE,NA,FALSE,NA,NA,21.8783863011963,NA,NA
"11050","AC105180.1","ENSG00000253627",FALSE,NA,FALSE,NA,NA,19.6143434466584,NA,NA
"11051","ZFAT","ENSG00000066827",TRUE,0.903795811518325,FALSE,NA,NA,78.7243144391624,NA,NA
"11052","AC083843.3","ENSG00000259820",FALSE,NA,FALSE,NA,NA,37.6113677982026,NA,NA
"11053","AC083843.1","ENSG00000253433",FALSE,NA,FALSE,NA,NA,12.3183431624593,NA,NA
"11054","AC103764.1","ENSG00000251218",FALSE,NA,FALSE,NA,NA,9.18188426505771,NA,NA
"11055","LINC01591","ENSG00000254083",FALSE,NA,FALSE,NA,NA,23.0272845821342,NA,NA
"11056","KHDRBS3","ENSG00000131773",TRUE,0.939393939393939,FALSE,NA,NA,93.4371699771932,NA,NA
"11057","AC079098.1","ENSG00000253248",FALSE,NA,FALSE,NA,NA,13.8608370177447,NA,NA
"11058","AC013546.1","ENSG00000253839",FALSE,NA,FALSE,NA,NA,15.1237367392437,NA,NA
"11059","LINC02055","ENSG00000254101",TRUE,1,FALSE,NA,NA,28.7149992141802,NA,NA
"11060","AC046195.1","ENSG00000253288",TRUE,0.978856562922869,FALSE,NA,NA,46.00843699028,NA,NA
"11061","AC046195.2","ENSG00000254361",FALSE,NA,FALSE,NA,NA,13.7627101653881,NA,NA
"11062","AC079015.1","ENSG00000253988",TRUE,1,FALSE,NA,NA,23.7189425574172,NA,NA
"11063","FAM135B","ENSG00000147724",TRUE,0.984848484848485,FALSE,NA,NA,121.55241080553,NA,NA
"11064","COL22A1","ENSG00000169436",FALSE,NA,FALSE,NA,NA,16.1762916847969,NA,NA
