"","Symbol","ensembl_id","top50","PropZero_filter","rank_invar"
"447","AL137027.1","ENSG00000229607",FALSE,FALSE,NA
"448","LINC01778","ENSG00000223382",FALSE,FALSE,NA
"449","SDC3","ENSG00000162512",TRUE,FALSE,NA
"450","PUM1","ENSG00000134644",TRUE,TRUE,404
"451","NKAIN1","ENSG00000084628",TRUE,FALSE,NA
"452","SNRNP40","ENSG00000060688",TRUE,FALSE,NA
"453","ZCCHC17","ENSG00000121766",TRUE,FALSE,NA
"454","AL451070.1","ENSG00000229044",FALSE,FALSE,NA
"455","FABP3","ENSG00000121769",FALSE,FALSE,NA
"456","SERINC2","ENSG00000168528",FALSE,FALSE,NA
"457","HCRTR1","ENSG00000121764",FALSE,FALSE,NA
"458","PEF1","ENSG00000162517",TRUE,FALSE,NA
"459","AC114488.2","ENSG00000235790",FALSE,FALSE,NA
"460","COL16A1","ENSG00000084636",TRUE,FALSE,NA
"461","ADGRB2","ENSG00000121753",TRUE,FALSE,NA
"462","SPOCD1","ENSG00000134668",FALSE,FALSE,NA
"463","AL354919.1","ENSG00000203620",FALSE,FALSE,NA
"464","AL136115.2","ENSG00000269967",FALSE,FALSE,NA
"465","PTP4A2","ENSG00000184007",TRUE,FALSE,NA
"466","AL136115.3","ENSG00000284702",FALSE,FALSE,NA
"467","KHDRBS1","ENSG00000121774",TRUE,TRUE,435
"468","AL445248.1","ENSG00000203325",FALSE,FALSE,NA
"469","TMEM39B","ENSG00000121775",TRUE,FALSE,NA
"470","KPNA6","ENSG00000025800",TRUE,FALSE,NA
"471","TXLNA","ENSG00000084652",TRUE,FALSE,NA
"472","CCDC28B","ENSG00000160050",FALSE,FALSE,NA
"473","AL049795.1","ENSG00000224066",FALSE,FALSE,NA
"474","IQCC","ENSG00000160051",FALSE,FALSE,NA
"475","DCDC2B","ENSG00000222046",FALSE,FALSE,NA
"476","TMEM234","ENSG00000160055",FALSE,FALSE,NA
"477","EIF3I","ENSG00000084623",TRUE,FALSE,NA
"478","FAM167B","ENSG00000183615",FALSE,FALSE,NA
"479","LCK","ENSG00000182866",FALSE,FALSE,NA
"480","HDAC1","ENSG00000116478",TRUE,FALSE,NA
"481","MARCKSL1","ENSG00000175130",TRUE,FALSE,NA
"482","TSSK3","ENSG00000162526",FALSE,FALSE,NA
"483","FAM229A","ENSG00000225828",FALSE,FALSE,NA
"484","BSDC1","ENSG00000160058",TRUE,FALSE,NA
"485","AL033529.1","ENSG00000254553",FALSE,FALSE,NA
"486","ZBTB8A","ENSG00000160062",FALSE,FALSE,NA
"487","ZBTB8OS","ENSG00000176261",TRUE,FALSE,NA
"488","RBBP4","ENSG00000162521",TRUE,FALSE,NA
"489","SYNC","ENSG00000162520",TRUE,FALSE,NA
"490","AC114489.1","ENSG00000224409",FALSE,FALSE,NA
"491","KIAA1522","ENSG00000162522",FALSE,FALSE,NA
"492","YARS","ENSG00000134684",TRUE,FALSE,NA
"493","S100PBP","ENSG00000116497",TRUE,TRUE,96
"494","FNDC5","ENSG00000160097",FALSE,FALSE,NA
"495","HPCA","ENSG00000121905",TRUE,FALSE,NA
"496","TMEM54","ENSG00000121900",FALSE,FALSE,NA
"497","RNF19B","ENSG00000116514",TRUE,FALSE,NA
"498","AL020995.1","ENSG00000236065",FALSE,FALSE,NA
"499","AK2","ENSG00000004455",TRUE,FALSE,NA
"500","AZIN2","ENSG00000142920",TRUE,FALSE,NA
"501","TRIM62","ENSG00000116525",TRUE,FALSE,NA
"502","AL662907.3","ENSG00000284721",FALSE,FALSE,NA
"503","ZNF362","ENSG00000160094",TRUE,FALSE,NA
"504","A3GALT2","ENSG00000184389",FALSE,FALSE,NA
"505","AL513327.1","ENSG00000225313",FALSE,FALSE,NA
"506","PHC2","ENSG00000134686",TRUE,FALSE,NA
"507","AL513327.2","ENSG00000233246",FALSE,FALSE,NA
"508","ZSCAN20","ENSG00000121903",FALSE,FALSE,NA
"509","CSMD2","ENSG00000121904",TRUE,FALSE,NA
"510","C1orf94","ENSG00000142698",FALSE,FALSE,NA
"511","SMIM12","ENSG00000163866",TRUE,FALSE,NA
"512","DLGAP3","ENSG00000116544",TRUE,FALSE,NA
"513","AC114490.3","ENSG00000284773",FALSE,FALSE,NA
"514","ZMYM6","ENSG00000163867",FALSE,FALSE,NA
"515","ZMYM1","ENSG00000197056",TRUE,FALSE,NA
"516","AL590434.1","ENSG00000284640",FALSE,FALSE,NA
"517","SFPQ","ENSG00000116560",TRUE,TRUE,804
"518","ZMYM4","ENSG00000146463",TRUE,FALSE,NA
"519","ZMYM4-AS1","ENSG00000227409",FALSE,FALSE,NA
"520","KIAA0319L","ENSG00000142687",TRUE,TRUE,479
"521","NCDN","ENSG00000020129",TRUE,FALSE,NA
"522","AC004865.2","ENSG00000239636",FALSE,FALSE,NA
"523","TFAP2E","ENSG00000116819",TRUE,FALSE,NA
"524","PSMB2","ENSG00000126067",TRUE,FALSE,NA
"525","C1orf216","ENSG00000142686",TRUE,FALSE,NA
"526","CLSPN","ENSG00000092853",FALSE,FALSE,NA
"527","AGO4","ENSG00000134698",TRUE,FALSE,NA
"528","AGO1","ENSG00000092847",TRUE,FALSE,NA
"529","AGO3","ENSG00000126070",TRUE,TRUE,378
"530","AL138787.2","ENSG00000271554",FALSE,FALSE,NA
"531","TEKT2","ENSG00000092850",FALSE,FALSE,NA
"532","ADPRHL2","ENSG00000116863",TRUE,FALSE,NA
"533","COL8A2","ENSG00000171812",FALSE,FALSE,NA
"534","TRAPPC3","ENSG00000054116",TRUE,FALSE,NA
"535","MAP7D1","ENSG00000116871",TRUE,FALSE,NA
"536","THRAP3","ENSG00000054118",TRUE,TRUE,652
"537","SH3D21","ENSG00000214193",FALSE,FALSE,NA
"538","AL591845.1","ENSG00000116883",FALSE,FALSE,NA
"539","STK40","ENSG00000196182",TRUE,FALSE,NA
"540","LSM10","ENSG00000181817",FALSE,FALSE,NA
"541","OSCP1","ENSG00000116885",TRUE,FALSE,NA
"542","MRPS15","ENSG00000116898",TRUE,FALSE,NA
"543","CSF3R","ENSG00000119535",TRUE,FALSE,NA
"544","AL596257.1","ENSG00000284705",FALSE,FALSE,NA
"545","GRIK3","ENSG00000163873",TRUE,FALSE,NA
"546","AL353604.1","ENSG00000223944",FALSE,FALSE,NA
"547","LINC01137","ENSG00000233621",FALSE,FALSE,NA
"548","MEAF6","ENSG00000163875",TRUE,FALSE,NA
"549","SNIP1","ENSG00000163877",TRUE,FALSE,NA
"550","DNALI1","ENSG00000163879",FALSE,FALSE,NA
"551","GNL2","ENSG00000134697",TRUE,FALSE,NA
"552","C1orf109","ENSG00000116922",FALSE,FALSE,NA
"553","CDCA8","ENSG00000134690",FALSE,FALSE,NA
"554","EPHA10","ENSG00000183317",TRUE,FALSE,NA
"555","MANEAL","ENSG00000185090",FALSE,FALSE,NA
"556","YRDC","ENSG00000196449",FALSE,FALSE,NA
"557","C1orf122","ENSG00000197982",TRUE,FALSE,NA
"558","MTF1","ENSG00000188786",TRUE,FALSE,NA
"559","AL929472.2","ENSG00000230955",FALSE,FALSE,NA
"560","INPP5B","ENSG00000204084",TRUE,FALSE,NA
"561","SF3A3","ENSG00000183431",TRUE,FALSE,NA
"562","FHL3","ENSG00000183386",FALSE,FALSE,NA
"563","UTP11","ENSG00000183520",FALSE,FALSE,NA
"564","POU3F1","ENSG00000185668",FALSE,FALSE,NA
"565","AL139158.2","ENSG00000224592",TRUE,FALSE,NA
"566","LINC01685","ENSG00000238063",FALSE,FALSE,NA
"567","AL354702.2","ENSG00000284632",FALSE,FALSE,NA
"568","RRAGC","ENSG00000116954",TRUE,FALSE,NA
"569","AL139260.1","ENSG00000228436",TRUE,FALSE,NA
"570","RHBDL2","ENSG00000158315",TRUE,FALSE,NA
"571","AKIRIN1","ENSG00000174574",TRUE,FALSE,NA
"572","NDUFS5","ENSG00000168653",TRUE,FALSE,NA
"573","MACF1","ENSG00000127603",TRUE,TRUE,874
"574","AL442071.1","ENSG00000226438",FALSE,FALSE,NA
"575","BMP8A","ENSG00000183682",FALSE,FALSE,NA
"576","PABPC4","ENSG00000090621",TRUE,FALSE,NA
"577","AL365277.1","ENSG00000228060",FALSE,FALSE,NA
"578","HEYL","ENSG00000163909",FALSE,FALSE,NA
"579","NT5C1A","ENSG00000116981",FALSE,FALSE,NA
"580","HPCAL4","ENSG00000116983",TRUE,FALSE,NA
"581","PPIE","ENSG00000084072",TRUE,FALSE,NA
"582","BMP8B","ENSG00000116985",FALSE,FALSE,NA
"583","AL033527.5","ENSG00000284719",FALSE,FALSE,NA
"584","AL033527.4","ENSG00000284678",FALSE,FALSE,NA
"585","TRIT1","ENSG00000043514",TRUE,FALSE,NA
"586","MYCL","ENSG00000116990",FALSE,FALSE,NA
"587","MFSD2A","ENSG00000168389",FALSE,FALSE,NA
"588","CAP1","ENSG00000131236",TRUE,FALSE,NA
"589","PPT1","ENSG00000131238",TRUE,FALSE,NA
"590","RLF","ENSG00000117000",TRUE,TRUE,848
"591","TMCO2","ENSG00000188800",FALSE,FALSE,NA
"592","AL050341.2","ENSG00000259943",FALSE,FALSE,NA
"593","ZMPSTE24","ENSG00000084073",TRUE,FALSE,NA
"594","COL9A2","ENSG00000049089",TRUE,FALSE,NA
"595","SMAP2","ENSG00000084070",TRUE,FALSE,NA
"596","AL031985.4","ENSG00000284677",FALSE,FALSE,NA
"597","ZFP69B","ENSG00000187801",TRUE,FALSE,NA
"598","ZFP69","ENSG00000187815",FALSE,FALSE,NA
"599","AL603839.3","ENSG00000238287",TRUE,FALSE,NA
"600","EXO5","ENSG00000164002",FALSE,FALSE,NA
"601","ZNF684","ENSG00000117010",TRUE,FALSE,NA
"602","RIMS3","ENSG00000117016",TRUE,FALSE,NA
"603","AL031289.1","ENSG00000237899",FALSE,FALSE,NA
"604","NFYC-AS1","ENSG00000272145",FALSE,FALSE,NA
"605","NFYC","ENSG00000066136",TRUE,FALSE,NA
"606","KCNQ4","ENSG00000117013",TRUE,FALSE,NA
"607","CITED4","ENSG00000179862",FALSE,FALSE,NA
"608","CTPS1","ENSG00000171793",TRUE,FALSE,NA
"609","SLFNL1-AS1","ENSG00000281207",FALSE,FALSE,NA
"610","SLFNL1","ENSG00000171790",FALSE,FALSE,NA
"611","SCMH1","ENSG00000010803",TRUE,TRUE,156
"612","AC093151.3","ENSG00000235358",FALSE,FALSE,NA
"613","FOXO6","ENSG00000204060",FALSE,FALSE,NA
"614","HIVEP3","ENSG00000127124",TRUE,FALSE,NA
"615","FOXJ3","ENSG00000198815",TRUE,TRUE,613
"616","RIMKLA","ENSG00000177181",TRUE,FALSE,NA
"617","ZMYND12","ENSG00000066185",FALSE,FALSE,NA
"618","PPCS","ENSG00000127125",TRUE,FALSE,NA
"619","CCDC30","ENSG00000186409",TRUE,FALSE,NA
"620","PPIH","ENSG00000171960",TRUE,FALSE,NA
"621","AC098484.2","ENSG00000234917",FALSE,FALSE,NA
"622","YBX1","ENSG00000065978",TRUE,FALSE,NA
"623","P3H1","ENSG00000117385",TRUE,FALSE,NA
"624","AC098484.3","ENSG00000283580",FALSE,FALSE,NA
"625","TMEM269","ENSG00000274386",FALSE,FALSE,NA
"626","SVBP","ENSG00000177868",TRUE,FALSE,NA
"627","ERMAP","ENSG00000164010",TRUE,FALSE,NA
"628","AL512353.1","ENSG00000228192",FALSE,FALSE,NA
"629","ZNF691","ENSG00000164011",FALSE,FALSE,NA
"630","SLC2A1","ENSG00000117394",TRUE,FALSE,NA
"631","SLC2A1-AS1","ENSG00000227533",TRUE,FALSE,NA
"632","FAM183A","ENSG00000186973",FALSE,FALSE,NA
"633","EBNA1BP2","ENSG00000117395",TRUE,FALSE,NA
"634","CFAP57","ENSG00000243710",FALSE,FALSE,NA
"635","TMEM125","ENSG00000179178",TRUE,FALSE,NA
"636","TIE1","ENSG00000066056",FALSE,FALSE,NA
"637","MPL","ENSG00000117400",FALSE,FALSE,NA
"638","AL139289.2","ENSG00000234694",FALSE,FALSE,NA
"639","CDC20","ENSG00000117399",FALSE,FALSE,NA
"640","ELOVL1","ENSG00000066322",TRUE,FALSE,NA
"641","MED8","ENSG00000159479",TRUE,FALSE,NA
"642","SZT2","ENSG00000198198",TRUE,FALSE,NA
"643","HYI","ENSG00000178922",FALSE,FALSE,NA
"644","PTPRF","ENSG00000142949",TRUE,FALSE,NA
"645","KDM4A-AS1","ENSG00000236200",FALSE,FALSE,NA
"646","ST3GAL3","ENSG00000126091",FALSE,FALSE,NA
"647","AL451062.1","ENSG00000229444",FALSE,FALSE,NA
"648","ARTN","ENSG00000117407",FALSE,FALSE,NA
"649","AL357079.1","ENSG00000237950",FALSE,FALSE,NA
"650","IPO13","ENSG00000117408",TRUE,FALSE,NA
"651","DPH2","ENSG00000132768",FALSE,FALSE,NA
"652","ATP6V0B","ENSG00000117410",TRUE,FALSE,NA
"653","B4GALT2","ENSG00000117411",TRUE,FALSE,NA
"654","CCDC24","ENSG00000159214",TRUE,FALSE,NA
"655","SLC6A9","ENSG00000196517",TRUE,FALSE,NA
"656","AL139220.2","ENSG00000230615",TRUE,FALSE,NA
"657","KLF17","ENSG00000171872",FALSE,FALSE,NA
"658","DMAP1","ENSG00000178028",TRUE,FALSE,NA
"659","ERI3","ENSG00000117419",TRUE,FALSE,NA
"660","RNF220","ENSG00000187147",TRUE,FALSE,NA
"661","TMEM53","ENSG00000126106",TRUE,FALSE,NA
"662","ARMH1","ENSG00000198520",TRUE,FALSE,NA
"663","KIF2C","ENSG00000142945",FALSE,FALSE,NA
"664","AL592166.1","ENSG00000225721",FALSE,FALSE,NA
"665","RPS8","ENSG00000142937",TRUE,FALSE,NA
"666","BEST4","ENSG00000142959",FALSE,FALSE,NA
"667","PLK3","ENSG00000173846",FALSE,FALSE,NA
"668","BTBD19","ENSG00000222009",FALSE,FALSE,NA
"669","PTCH2","ENSG00000117425",TRUE,FALSE,NA
"670","EIF2B3","ENSG00000070785",TRUE,FALSE,NA
"671","HECTD3","ENSG00000126107",FALSE,FALSE,NA
"672","UROD","ENSG00000126088",FALSE,FALSE,NA
"673","ZSWIM5","ENSG00000162415",TRUE,FALSE,NA
"674","MUTYH","ENSG00000132781",TRUE,FALSE,NA
"675","TOE1","ENSG00000132773",FALSE,FALSE,NA
"676","TESK2","ENSG00000070759",TRUE,FALSE,NA
"677","CCDC163","ENSG00000280670",FALSE,FALSE,NA
"678","MMACHC","ENSG00000132763",TRUE,FALSE,NA
"679","PRDX1","ENSG00000117450",TRUE,FALSE,NA
"680","AKR1A1","ENSG00000117448",TRUE,FALSE,NA
"681","NASP","ENSG00000132780",TRUE,FALSE,NA
"682","CCDC17","ENSG00000159588",FALSE,FALSE,NA
"683","GPBP1L1","ENSG00000159592",TRUE,TRUE,500
"684","TMEM69","ENSG00000159596",TRUE,FALSE,NA
"685","IPP","ENSG00000197429",TRUE,FALSE,NA
"686","MAST2","ENSG00000086015",TRUE,FALSE,NA
"687","PIK3R3","ENSG00000117461",FALSE,FALSE,NA
"688","AL358075.4","ENSG00000278139",FALSE,FALSE,NA
"689","AL358075.2","ENSG00000227857",FALSE,FALSE,NA
"690","TSPAN1","ENSG00000117472",FALSE,FALSE,NA
"691","POMGNT1","ENSG00000085998",TRUE,FALSE,NA
"692","LURAP1","ENSG00000171357",TRUE,FALSE,NA
"693","RAD54L","ENSG00000085999",FALSE,FALSE,NA
"694","LRRC41","ENSG00000132128",TRUE,FALSE,NA
"695","UQCRH","ENSG00000173660",TRUE,FALSE,NA
"696","NSUN4","ENSG00000117481",TRUE,FALSE,NA
"697","FAAH","ENSG00000117480",TRUE,FALSE,NA
"698","AL136373.1","ENSG00000282881",FALSE,FALSE,NA
"699","MKNK1-AS1","ENSG00000269956",FALSE,FALSE,NA
"700","KNCN","ENSG00000162456",FALSE,FALSE,NA
"701","MKNK1","ENSG00000079277",TRUE,FALSE,NA
"702","ATPAF1","ENSG00000123472",TRUE,FALSE,NA
"703","EFCAB14-AS1","ENSG00000228237",FALSE,FALSE,NA
"704","EFCAB14","ENSG00000159658",TRUE,FALSE,NA
"705","CYP4B1","ENSG00000142973",FALSE,FALSE,NA
"706","CYP4A11","ENSG00000187048",FALSE,FALSE,NA
"707","CYP4X1","ENSG00000186377",TRUE,FALSE,NA
"708","CYP4Z1","ENSG00000186160",TRUE,FALSE,NA
"709","CYP4A22-AS1","ENSG00000225506",TRUE,FALSE,NA
"710","CYP4A22","ENSG00000162365",FALSE,FALSE,NA
"711","TAL1","ENSG00000162367",FALSE,FALSE,NA
"712","STIL","ENSG00000123473",FALSE,FALSE,NA
"713","CMPK1","ENSG00000162368",TRUE,FALSE,NA
"714","LINC01389","ENSG00000225762",FALSE,FALSE,NA
"715","TRABD2B","ENSG00000269113",FALSE,FALSE,NA
"716","AL356289.1","ENSG00000226133",FALSE,FALSE,NA
"717","AL109659.1","ENSG00000223720",FALSE,FALSE,NA
"718","SLC5A9","ENSG00000117834",FALSE,FALSE,NA
"719","SPATA6","ENSG00000132122",TRUE,FALSE,NA
"720","AGBL4","ENSG00000186094",TRUE,FALSE,NA
"721","AC099788.1","ENSG00000229846",FALSE,FALSE,NA
"722","AL590432.1","ENSG00000230114",FALSE,FALSE,NA
"723","ELAVL4","ENSG00000162374",TRUE,FALSE,NA
"724","AL596275.2","ENSG00000284696",FALSE,FALSE,NA
"725","DMRTA2","ENSG00000142700",FALSE,FALSE,NA
"726","FAF1","ENSG00000185104",TRUE,TRUE,640
"727","AL049637.1","ENSG00000225767",FALSE,FALSE,NA
"728","CDKN2C","ENSG00000123080",FALSE,FALSE,NA
"729","C1orf185","ENSG00000204006",FALSE,FALSE,NA
"730","LINC01562","ENSG00000203356",FALSE,FALSE,NA
"731","RNF11","ENSG00000123091",TRUE,FALSE,NA
"732","AL162430.2","ENSG00000236434",FALSE,FALSE,NA
"733","TTC39A","ENSG00000085831",FALSE,FALSE,NA
"734","TTC39A-AS1","ENSG00000261664",FALSE,FALSE,NA
"735","EPS15","ENSG00000085832",TRUE,FALSE,NA
"736","AC104170.2","ENSG00000238140",FALSE,FALSE,NA
"737","AC104170.1","ENSG00000227070",FALSE,FALSE,NA
"738","OSBPL9","ENSG00000117859",TRUE,TRUE,455
"739","NRDC","ENSG00000078618",TRUE,TRUE,771
"740","RAB3B","ENSG00000169213",TRUE,FALSE,NA
"741","TXNDC12","ENSG00000117862",TRUE,FALSE,NA
"742","AL445685.1","ENSG00000223390",FALSE,FALSE,NA
"743","BTF3L4","ENSG00000134717",TRUE,FALSE,NA
"744","ZFYVE9","ENSG00000157077",TRUE,FALSE,NA
"745","CC2D1B","ENSG00000154222",TRUE,FALSE,NA
"746","AL513218.1","ENSG00000272100",FALSE,FALSE,NA
"747","ORC1","ENSG00000085840",FALSE,FALSE,NA
"748","PRPF38A","ENSG00000134748",TRUE,FALSE,NA
"749","TUT4","ENSG00000134744",TRUE,TRUE,165
"750","GPX7","ENSG00000116157",FALSE,FALSE,NA
"751","SHISAL2A","ENSG00000182183",FALSE,FALSE,NA
"752","COA7","ENSG00000162377",FALSE,FALSE,NA
"753","ZYG11B","ENSG00000162378",TRUE,FALSE,NA
"754","ZYG11A","ENSG00000203995",FALSE,FALSE,NA
"755","ECHDC2","ENSG00000121310",TRUE,FALSE,NA
"756","SCP2","ENSG00000116171",TRUE,FALSE,NA
"757","PODN","ENSG00000174348",FALSE,FALSE,NA
"758","CPT2","ENSG00000157184",FALSE,FALSE,NA
"759","AL606760.2","ENSG00000236723",FALSE,FALSE,NA
"760","C1orf123","ENSG00000162384",TRUE,FALSE,NA
"761","AL606760.3","ENSG00000259818",FALSE,FALSE,NA
"762","MAGOH","ENSG00000162385",TRUE,FALSE,NA
"763","AL606760.1","ENSG00000226754",FALSE,FALSE,NA
"764","LRP8","ENSG00000157193",TRUE,FALSE,NA
"765","LINC01771","ENSG00000225675",TRUE,FALSE,NA
"766","GLIS1","ENSG00000174332",TRUE,FALSE,NA
"767","NDC1","ENSG00000058804",TRUE,FALSE,NA
"768","YIPF1","ENSG00000058799",TRUE,FALSE,NA
"769","DIO1","ENSG00000211452",FALSE,FALSE,NA
"770","HSPB11","ENSG00000081870",TRUE,FALSE,NA
"771","LRRC42","ENSG00000116212",TRUE,FALSE,NA
"772","TMEM59","ENSG00000116209",TRUE,FALSE,NA
"773","TCEANC2","ENSG00000116205",TRUE,FALSE,NA
"774","AL357673.1","ENSG00000256407",FALSE,FALSE,NA
"775","MRPL37","ENSG00000116221",TRUE,FALSE,NA
"776","SSBP3","ENSG00000157216",TRUE,FALSE,NA
"777","ACOT11","ENSG00000162390",TRUE,FALSE,NA
"778","FAM151A","ENSG00000162391",FALSE,FALSE,NA
"779","MROH7-TTC4","ENSG00000271723",FALSE,FALSE,NA
"780","TTC4","ENSG00000243725",FALSE,FALSE,NA
"781","PARS2","ENSG00000162396",FALSE,FALSE,NA
"782","TTC22","ENSG00000006555",FALSE,FALSE,NA
"783","LEXM","ENSG00000162398",FALSE,FALSE,NA
"784","DHCR24","ENSG00000116133",TRUE,FALSE,NA
"785","AC096536.1","ENSG00000233203",FALSE,FALSE,NA
"786","TMEM61","ENSG00000143001",FALSE,FALSE,NA
"787","PCSK9","ENSG00000169174",FALSE,FALSE,NA
"788","USP24","ENSG00000162402",TRUE,TRUE,790
"789","MIR4422HG","ENSG00000231090",FALSE,FALSE,NA
"790","AL603840.1","ENSG00000234810",FALSE,FALSE,NA
"791","AC119674.1","ENSG00000260971",FALSE,FALSE,NA
"792","AC119674.2","ENSG00000284686",FALSE,FALSE,NA
"793","PLPP3","ENSG00000162407",TRUE,FALSE,NA
"794","PRKAA2","ENSG00000162409",TRUE,FALSE,NA
"795","FYB2","ENSG00000187889",FALSE,FALSE,NA
"796","DAB1","ENSG00000173406",TRUE,FALSE,NA
"797","DAB1-AS1","ENSG00000226759",FALSE,FALSE,NA
"798","AL445193.2","ENSG00000235038",FALSE,FALSE,NA
"799","MYSM1","ENSG00000162601",TRUE,FALSE,NA
"800","AL136985.3","ENSG00000283445",FALSE,FALSE,NA
"801","JUN","ENSG00000177606",TRUE,FALSE,NA
"802","LINC01135","ENSG00000234807",TRUE,FALSE,NA
"803","AL136985.1","ENSG00000231740",FALSE,FALSE,NA
"804","AC105277.1","ENSG00000232453",FALSE,FALSE,NA
"805","LINC01358","ENSG00000237352",TRUE,FALSE,NA
"806","AC093424.1","ENSG00000270457",FALSE,FALSE,NA
"807","FGGY","ENSG00000172456",TRUE,FALSE,NA
"808","AL035416.1","ENSG00000226883",FALSE,FALSE,NA
"809","HOOK1","ENSG00000134709",TRUE,FALSE,NA
"810","CYP2J2","ENSG00000134716",TRUE,FALSE,NA
"811","C1orf87","ENSG00000162598",FALSE,FALSE,NA
"812","LINC01748","ENSG00000226476",TRUE,FALSE,NA
"813","AC099792.1","ENSG00000231252",TRUE,FALSE,NA
"814","NFIA","ENSG00000162599",TRUE,TRUE,656
"815","NFIA-AS2","ENSG00000237928",FALSE,FALSE,NA
"816","TM2D1","ENSG00000162604",TRUE,FALSE,NA
"817","AC099791.2","ENSG00000271200",FALSE,FALSE,NA
"818","PATJ","ENSG00000132849",TRUE,FALSE,NA
"819","L1TD1","ENSG00000240563",FALSE,FALSE,NA
"820","KANK4","ENSG00000132854",TRUE,FALSE,NA
"821","USP1","ENSG00000162607",TRUE,FALSE,NA
"822","DOCK7","ENSG00000116641",TRUE,FALSE,NA
"823","AC103923.1","ENSG00000235545",TRUE,FALSE,NA
"824","ATG4C","ENSG00000125703",TRUE,FALSE,NA
"825","LINC01739","ENSG00000229537",FALSE,FALSE,NA
"826","ALG6","ENSG00000088035",TRUE,FALSE,NA
"827","ITGB3BP","ENSG00000142856",TRUE,FALSE,NA
"828","EFCAB7","ENSG00000203965",TRUE,FALSE,NA
"829","PGM1","ENSG00000079739",TRUE,FALSE,NA
"830","ROR1","ENSG00000185483",TRUE,FALSE,NA
"831","ROR1-AS1","ENSG00000223949",FALSE,FALSE,NA
"832","UBE2U","ENSG00000177414",FALSE,FALSE,NA
"833","CACHD1","ENSG00000158966",TRUE,FALSE,NA
"834","RAVER2","ENSG00000162437",TRUE,FALSE,NA
"835","JAK1","ENSG00000162434",TRUE,FALSE,NA
"836","AL357078.3","ENSG00000272506",FALSE,FALSE,NA
"837","AL357078.1","ENSG00000231485",FALSE,FALSE,NA
"838","AK4","ENSG00000162433",TRUE,FALSE,NA
"839","DNAJC6","ENSG00000116675",TRUE,FALSE,NA
"840","AL139294.1","ENSG00000229294",TRUE,FALSE,NA
"841","LEPR","ENSG00000116678",TRUE,FALSE,NA
"842","PDE4B","ENSG00000184588",TRUE,TRUE,357
"843","AL590783.1","ENSG00000227466",FALSE,FALSE,NA
"844","SGIP1","ENSG00000118473",TRUE,FALSE,NA
"845","AL139147.1","ENSG00000248458",FALSE,FALSE,NA
"846","TCTEX1D1","ENSG00000152760",FALSE,FALSE,NA
"847","INSL5","ENSG00000172410",FALSE,FALSE,NA
"848","WDR78","ENSG00000152763",TRUE,FALSE,NA
"849","MIER1","ENSG00000198160",TRUE,TRUE,162
"850","SLC35D1","ENSG00000116704",TRUE,FALSE,NA
"851","C1orf141","ENSG00000203963",FALSE,FALSE,NA
"852","IL23R","ENSG00000162594",FALSE,FALSE,NA
"853","IL12RB2","ENSG00000081985",TRUE,FALSE,NA
"854","SERBP1","ENSG00000142864",TRUE,FALSE,NA
"855","GADD45A","ENSG00000116717",FALSE,FALSE,NA
"856","GNG12","ENSG00000172380",TRUE,FALSE,NA
"857","GNG12-AS1","ENSG00000232284",TRUE,FALSE,NA
"858","DIRAS3","ENSG00000162595",FALSE,FALSE,NA
"859","WLS","ENSG00000116729",TRUE,FALSE,NA
"860","RPE65","ENSG00000116745",FALSE,FALSE,NA
"861","DEPDC1","ENSG00000024526",FALSE,FALSE,NA
"862","DEPDC1-AS1","ENSG00000234264",FALSE,FALSE,NA
"863","AL033530.1","ENSG00000285407",FALSE,FALSE,NA
"864","AL691520.1","ENSG00000285473",FALSE,FALSE,NA
"865","LINC01707","ENSG00000223883",FALSE,FALSE,NA
"866","LRRC7","ENSG00000033122",TRUE,FALSE,NA
"867","AL158840.1","ENSG00000237919",FALSE,FALSE,NA
"868","LRRC40","ENSG00000066557",TRUE,FALSE,NA
"869","SRSF11","ENSG00000116754",TRUE,TRUE,583
"870","ANKRD13C","ENSG00000118454",TRUE,FALSE,NA
"871","HHLA3","ENSG00000197568",TRUE,FALSE,NA
"872","CTH","ENSG00000116761",TRUE,FALSE,NA
"873","AL354872.2","ENSG00000271992",FALSE,FALSE,NA
"874","LINC01788","ENSG00000229051",FALSE,FALSE,NA
"875","PTGER3","ENSG00000050628",FALSE,FALSE,NA
"876","ZRANB2-AS1","ENSG00000235079",FALSE,FALSE,NA
"877","ZRANB2","ENSG00000132485",TRUE,TRUE,751
"878","NEGR1","ENSG00000172260",TRUE,FALSE,NA
"879","AL354949.1","ENSG00000231985",FALSE,FALSE,NA
"880","AL583808.1","ENSG00000225087",FALSE,FALSE,NA
"881","AL583808.2","ENSG00000227016",FALSE,FALSE,NA
"882","LRRIQ3","ENSG00000162620",FALSE,FALSE,NA
"883","FPGT-TNNI3K","ENSG00000259030",FALSE,FALSE,NA
"884","TNNI3K","ENSG00000116783",FALSE,FALSE,NA
"885","AC093158.1","ENSG00000237324",FALSE,FALSE,NA
"886","LRRC53","ENSG00000162621",FALSE,FALSE,NA
"887","ERICH3","ENSG00000178965",TRUE,FALSE,NA
"888","ERICH3-AS1","ENSG00000234497",FALSE,FALSE,NA
"889","AC135803.1","ENSG00000272864",FALSE,FALSE,NA
"890","CRYZ","ENSG00000116791",FALSE,FALSE,NA
"891","TYW3","ENSG00000162623",TRUE,FALSE,NA
"892","SLC44A5","ENSG00000137968",TRUE,FALSE,NA
